timestamp,node_ip,container_id,container_name,cpu_cores,memory_mb,rx_bytes_per_sec,tx_bytes_per_sec
2025-06-11T18:03:29.089797,10.160.0.10,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,0.006802,285.07,759.0,263.0
2025-06-11T18:03:29.089797,10.160.0.21,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,0.003914,83.64,252.0,0.0
2025-06-11T18:03:29.089797,10.160.0.21,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,0.009165,345.82,462.0,0.0
2025-06-11T18:03:29.089797,10.160.0.20,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,0.004068,201.62,0.0,0.0
2025-06-11T18:03:29.089797,10.160.0.20,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,0.00873,204.81,0.0,0.0
2025-06-11T18:03:29.089797,10.160.0.22,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,0.004068,201.62,0.0,0.0
2025-06-11T18:03:29.089797,10.160.0.22,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,0.00873,204.81,0.0,0.0
2025-06-11T18:03:29.089797,10.160.0.12,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,0.004068,201.62,0.0,0.0
2025-06-11T18:03:29.089797,10.160.0.12,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,0.00873,204.81,0.0,0.0
2025-06-11T18:03:30.612230,10.160.0.16,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,0.009589,83.64,462.0,0.0
2025-06-11T18:03:30.612230,10.160.0.16,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,0.00542,345.82,294.0,0.0
2025-06-11T18:03:30.612230,10.160.0.20,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,0.003565,273.27,0.0,0.0
2025-06-11T18:03:30.612230,10.160.0.12,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,0.003565,273.27,0.0,0.0
2025-06-11T18:03:30.612230,10.160.0.9,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,0.003574,143.25,630.0,0.0
2025-06-11T18:03:30.612230,10.160.0.9,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,0.006379,127.75,422.0,0.0
2025-06-11T18:03:30.612230,10.160.0.10,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,0.003574,143.25,630.0,0.0
2025-06-11T18:03:30.612230,10.160.0.10,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,0.006379,127.75,422.0,0.0
2025-06-11T18:03:32.143831,10.160.0.10,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,0.005461,83.64,42.0,0.0
2025-06-11T18:03:32.143831,10.160.0.10,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,0.007406,345.82,84.0,0.0
2025-06-11T18:03:32.143831,10.160.0.16,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,0.00352,143.25,294.0,0.0
2025-06-11T18:03:32.143831,10.160.0.16,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,0.006379,127.75,422.0,0.0
2025-06-11T18:03:32.143831,10.160.0.21,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,0.006059,285.07,379.0,66.0
2025-06-11T18:03:32.143831,10.160.0.20,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,0.004853,100.88,0.0,0.0
2025-06-11T18:03:32.143831,10.160.0.20,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,0.005694,326.7,379.0,184.0
2025-06-11T18:03:32.143831,10.160.0.12,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,0.004853,100.88,0.0,0.0
2025-06-11T18:03:32.143831,10.160.0.12,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,0.005694,326.7,379.0,184.0
2025-06-11T18:03:33.667003,10.160.0.21,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,0.003888,143.25,463.0,66.0
2025-06-11T18:03:33.667003,10.160.0.21,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,0.003538,127.75,168.0,0.0
2025-06-11T18:03:33.667003,10.160.0.20,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,0.007296,83.64,0.0,0.0
2025-06-11T18:03:33.667003,10.160.0.20,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,0.004484,345.82,0.0,0.0
2025-06-11T18:03:33.667003,10.160.0.22,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,0.007296,83.64,0.0,0.0
2025-06-11T18:03:33.667003,10.160.0.22,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,0.004484,345.82,0.0,0.0
2025-06-11T18:03:33.667003,10.160.0.16,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,0.003487,285.07,0.0,0.0
2025-06-11T18:03:33.667003,10.160.0.9,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,0.007659,201.62,0.0,0.0
2025-06-11T18:03:33.667003,10.160.0.9,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,0.00868,204.81,0.0,0.0
2025-06-11T18:03:35.191762,10.160.0.9,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,0.003405,273.27,379.0,66.0
2025-06-11T18:03:35.191762,10.160.0.20,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,0.005286,285.07,0.0,0.0
2025-06-11T18:03:35.191762,10.160.0.22,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,0.005286,285.07,0.0,0.0
2025-06-11T18:03:35.191762,10.160.0.12,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,0.004009,83.64,0.0,0.0
2025-06-11T18:03:35.191762,10.160.0.12,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,0.006464,345.82,42.0,0.0
2025-06-11T18:03:35.191762,10.160.0.16,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,0.005043,201.62,0.0,0.0
2025-06-11T18:03:35.191762,10.160.0.16,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,0.006009,204.81,0.0,0.0
2025-06-11T18:03:35.191762,10.160.0.21,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,0.005043,201.62,0.0,0.0
2025-06-11T18:03:35.191762,10.160.0.21,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,0.006009,204.81,0.0,0.0
2025-06-11T18:03:36.710258,10.160.0.16,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,0.003405,273.27,379.0,66.0
2025-06-11T18:03:36.710258,10.160.0.20,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,0.004423,143.25,126.0,0.0
2025-06-11T18:03:36.710258,10.160.0.20,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,0.007344,127.75,84.0,0.0
2025-06-11T18:03:36.710258,10.160.0.12,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,0.004423,143.25,126.0,0.0
2025-06-11T18:03:36.710258,10.160.0.12,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,0.007344,127.75,84.0,0.0
2025-06-11T18:03:36.710258,10.160.0.9,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,0.003209,100.88,0.0,0.0
2025-06-11T18:03:36.710258,10.160.0.9,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,0.005055,326.95,0.0,0.0
2025-06-11T18:03:36.710258,10.160.0.22,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,0.004423,143.25,126.0,0.0
2025-06-11T18:03:36.710258,10.160.0.22,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,0.007344,127.75,84.0,0.0
2025-06-11T18:03:36.710258,10.160.0.21,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,0.003209,100.88,0.0,0.0
2025-06-11T18:03:36.710258,10.160.0.21,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,0.005055,326.95,0.0,0.0
2025-06-11T18:03:36.710258,10.160.0.10,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,0.007694,201.62,0.0,0.0
2025-06-11T18:03:36.710258,10.160.0.10,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,0.004042,204.81,0.0,0.0
