timestamp,node_ip,container_id,container_name,service_name,cpu_cores,memory_usage_mb,memory_working_set_mb,memory_limit_mb,memory_percent,network_rx_bytes_per_sec,network_tx_bytes_per_sec,filesystem_usage_mb,raw_memory_bytes,raw_network_rx_bytes,raw_network_tx_bytes
2025-06-11T17:22:19.206536,10.160.0.9,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,authentication,0.004098,143.594,143.254,0,0,588.0,0.0,4.535,150568960,12108370,10172548
2025-06-11T17:22:19.206536,10.160.0.9,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,authentication,0.006948,128.254,127.773,0,0,840.0,0.0,3.469,134483968,5507328,11600751
2025-06-11T17:22:39.314226,10.160.0.9,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,authentication,0.004405,143.84,143.168,0,0,0.0,0.0,4.051,150827008,1585951,7238696
2025-06-11T17:22:39.314226,10.160.0.9,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,authentication,0.004262,145.215,144.684,0,0,0.0,0.0,4.488,152268800,1580794,6024207
2025-06-11T17:22:49.347535,10.160.0.9,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,authentication,0.005206,214.621,214.039,0,0,380.0,197.0,8.301,225046528,5931545,22136196
2025-06-11T17:22:59.369555,10.160.0.9,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,authentication,0.00529,101.582,100.902,0,0,0.0,0.0,1.914,106516480,1572174,5169858
2025-06-11T17:22:59.369555,10.160.0.9,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,authentication,0.006678,270.496,269.953,0,0,379.0,184.0,11.508,283635712,6336832,33560577
2025-06-11T17:23:09.457640,10.160.0.9,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,authentication,0.003879,84.129,83.637,0,0,294.0,0.0,0.957,88215552,3594915,1410945
2025-06-11T17:23:09.457640,10.160.0.9,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,authentication,0.00868,289.156,288.539,0,0,420.0,0.0,12.461,303202304,3692966,22385236
2025-06-11T17:23:19.477567,10.160.0.9,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,authentication,0.005293,228.672,227.801,0,0,379.0,66.0,9.195,239779840,6343589,28998917
2025-06-11T17:23:39.595791,10.160.0.9,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,authentication,0.003532,143.594,143.254,0,0,126.0,0.0,4.535,150568960,12135038,10177114
2025-06-11T17:23:39.595791,10.160.0.9,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,authentication,0.007015,128.254,127.773,0,0,294.0,0.0,3.469,134483968,5520432,11600751
2025-06-11T17:23:59.670121,10.160.0.9,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,authentication,0.005797,144.008,143.336,0,0,0.0,0.0,4.051,151003136,1592372,7243188
2025-06-11T17:23:59.670121,10.160.0.9,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,authentication,0.004486,145.711,145.18,0,0,0.0,0.0,4.488,152788992,1585106,6025509
2025-06-11T17:24:09.707024,10.160.0.9,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,authentication,0.009086,215.27,214.688,0,0,421.0,214.0,8.301,225726464,5950550,22142544
2025-06-11T17:24:19.735875,10.160.0.9,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,authentication,0.003319,101.562,100.883,0,0,0.0,0.0,1.914,106496000,1584735,5179622
2025-06-11T17:24:19.735875,10.160.0.9,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,authentication,0.206273,272.406,271.863,0,0,379.0,65385.0,11.508,285638656,6358212,33632376
2025-06-11T17:24:29.820933,10.160.0.9,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,authentication,0.004623,84.121,83.629,0,0,42.0,0.0,0.961,88207360,3616651,1423570
2025-06-11T17:24:29.820933,10.160.0.9,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,authentication,0.012595,290.676,290.059,0,0,42.0,0.0,12.461,304795648,3712535,22467478
2025-06-11T17:24:39.843759,10.160.0.9,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,authentication,0.007571,230.133,229.262,0,0,0.0,0.0,9.262,241311744,6355875,29071282
2025-06-11T17:25:00.063819,10.160.0.9,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,authentication,0.004322,143.562,143.223,0,0,192.0,66.0,4.539,150536192,12181080,10203702
2025-06-11T17:25:00.063819,10.160.0.9,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,authentication,0.003634,128.227,127.746,0,0,42.0,0.0,3.469,134455296,5552605,11615397
2025-06-11T17:25:20.120151,10.160.0.9,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,authentication,0.007523,147.004,146.332,0,0,0.0,0.0,4.051,154144768,1610522,7759141
2025-06-11T17:25:20.120151,10.160.0.9,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,authentication,0.013057,149.293,148.762,0,0,0.0,0.0,4.488,156545024,1604605,6642180
2025-06-11T17:25:30.194749,10.160.0.9,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,authentication,0.008728,221.484,220.902,0,0,453.0,140.0,8.504,232243200,5962794,22352985
2025-06-11T17:25:40.227884,10.160.0.9,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,authentication,0.003012,101.562,100.883,0,0,0.0,0.0,1.918,106496000,1595603,5188603
2025-06-11T17:25:40.227884,10.160.0.9,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,authentication,0.007482,274.785,274.242,0,0,379.0,184.0,11.66,288133120,6368310,33780911
2025-06-11T17:25:50.318780,10.160.0.9,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,authentication,0.004119,84.121,83.629,0,0,42.0,0.0,0.961,88207360,3641477,1437071
2025-06-11T17:25:50.318780,10.160.0.9,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,authentication,0.008102,293.723,293.105,0,0,42.0,0.0,12.656,307990528,3741753,23240979
2025-06-11T17:26:00.343959,10.160.0.9,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,authentication,0.004832,232.996,232.125,0,0,0.0,0.0,9.41,244314112,6367189,29283948
2025-06-11T17:26:20.467016,10.160.0.9,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,authentication,0.003833,143.566,143.227,0,0,578.0,0.0,4.543,150540288,12213047,10229589
2025-06-11T17:26:20.467016,10.160.0.9,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,authentication,0.004509,128.227,127.746,0,0,378.0,0.0,3.473,134455296,5583343,11628384
2025-06-11T17:26:40.526942,10.160.0.9,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,authentication,0.008448,149.41,148.738,0,0,0.0,0.0,4.367,156667904,1624384,8276446
2025-06-11T17:26:40.526942,10.160.0.9,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,authentication,0.010461,152.91,152.379,0,0,0.0,0.0,4.832,160337920,1620087,7296378
2025-06-11T17:26:50.607837,10.160.0.9,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,authentication,0.009272,224.969,224.387,0,0,421.0,108.0,8.648,235896832,5973650,22569446
2025-06-11T17:27:00.634746,10.160.0.9,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,authentication,0.002666,101.566,100.887,0,0,0.0,0.0,1.922,106500096,1611583,5201822
2025-06-11T17:27:00.634746,10.160.0.9,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,authentication,0.004891,277.805,277.262,0,0,758.0,324.0,11.918,291299328,6380612,33993794
2025-06-11T17:27:10.732750,10.160.0.9,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,authentication,0.009696,84.121,83.629,0,0,84.0,0.0,0.965,88207360,3660377,1446358
2025-06-11T17:27:10.732750,10.160.0.9,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,authentication,0.00918,296.156,295.539,0,0,42.0,0.0,12.797,310542336,3762795,23685258
2025-06-11T17:27:20.752915,10.160.0.9,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,authentication,0.005299,236.688,235.816,0,0,42.0,116.0,9.695,248184832,6378093,29496571
2025-06-11T17:27:40.885672,10.160.0.9,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,authentication,0.004462,143.566,143.227,0,0,537.0,66.0,4.543,150540288,12246186,10247907
2025-06-11T17:27:40.885672,10.160.0.9,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,authentication,0.004494,128.227,127.746,0,0,168.0,0.0,3.477,134455296,5606663,11636794
2025-06-11T17:28:00.947740,10.160.0.9,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,authentication,0.009186,153.188,152.516,0,0,0.0,0.0,4.52,160628736,1645910,9158584
2025-06-11T17:28:00.947740,10.160.0.9,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,authentication,0.007292,156.484,155.953,0,0,0.0,0.0,4.977,164085760,1641775,8192007
