timestamp,node_ip,container_id,container_name,cpu_cores,memory_mb,rx_bytes_per_sec,tx_bytes_per_sec
2025-06-12T06:32:18.500007,10.160.0.9,/system.slic,my-app_authentication.2.r1q9qq4xe39j17hfomul6ci91,0.003484,81.29,0.0,0.0
2025-06-12T06:32:20.028261,10.160.0.9,/system.slic,my-app_authentication.4.td35vwpaxg117qm1doupp9383,0.004771,81.33,126.0,0.0
2025-06-12T06:32:21.544627,10.160.0.9,/system.slic,my-app_authentication.3.cspimbu7bgktty0t32xjisgmq,0.00626,81.31,126.0,0.0
2025-06-12T06:32:23.067512,10.160.0.9,/system.slic,my-app_authentication.8.u5jsqhrfg0x3lfu05s9j5gtb3,0.007742,79.77,0.0,0.0
2025-06-12T06:32:23.067512,10.160.0.9,/system.slic,my-app_authentication.6.1kqzzs3ue3kbbd406kh8gb38v,0.006789,80.05,0.0,0.0
2025-06-12T06:32:24.593827,10.160.0.9,/system.slic,my-app_authentication.5.td3w7wvubve4v48e4wmy0gvxi,0.005351,78.77,0.0,0.0
2025-06-12T06:32:24.593827,10.160.0.9,/system.slic,my-app_authentication.1.ovyjop9pgzjgf3spqp0udijco,0.003978,80.23,0.0,0.0
2025-06-12T06:32:26.115150,10.160.0.9,/system.slic,my-app_authentication.10.kricfdnk2ar9snjikkpvmm8k1,0.003111,81.3,0.0,0.0
2025-06-12T06:32:29.156421,10.160.0.9,/system.slic,my-app_authentication.7.ekycwvecj00lmhtlwfq8p0hc3,0.006589,79.99,0.0,0.0
2025-06-12T06:32:29.156421,10.160.0.9,/system.slic,my-app_authentication.9.te1krcgj1lsflf8h6prl7yplv,0.006339,79.75,42.0,0.0
2025-06-12T06:32:30.681256,10.160.0.9,/system.slic,my-app_authentication.2.r1q9qq4xe39j17hfomul6ci91,0.007802,81.29,0.0,0.0
2025-06-12T06:32:32.203752,10.160.0.9,/system.slic,my-app_authentication.4.td35vwpaxg117qm1doupp9383,0.004181,81.33,294.0,0.0
2025-06-12T06:32:33.720159,10.160.0.9,/system.slic,my-app_authentication.3.cspimbu7bgktty0t32xjisgmq,0.008282,81.31,42.0,0.0
2025-06-12T06:32:35.241890,10.160.0.9,/system.slic,my-app_authentication.8.u5jsqhrfg0x3lfu05s9j5gtb3,0.003797,79.77,0.0,0.0
2025-06-12T06:32:35.241890,10.160.0.9,/system.slic,my-app_authentication.6.1kqzzs3ue3kbbd406kh8gb38v,0.006463,80.05,0.0,0.0
2025-06-12T06:32:36.767211,10.160.0.9,/system.slic,my-app_authentication.5.td3w7wvubve4v48e4wmy0gvxi,0.00478,78.77,0.0,0.0
2025-06-12T06:32:36.767211,10.160.0.9,/system.slic,my-app_authentication.1.ovyjop9pgzjgf3spqp0udijco,0.006183,80.23,0.0,0.0
2025-06-12T06:32:38.288444,10.160.0.9,/system.slic,my-app_authentication.10.kricfdnk2ar9snjikkpvmm8k1,0.014699,81.62,0.0,0.0
2025-06-12T06:32:41.327602,10.160.0.9,/system.slic,my-app_authentication.7.ekycwvecj00lmhtlwfq8p0hc3,0.005382,79.99,0.0,0.0
2025-06-12T06:32:41.327602,10.160.0.9,/system.slic,my-app_authentication.9.te1krcgj1lsflf8h6prl7yplv,0.004912,79.75,0.0,0.0
2025-06-12T06:32:42.850445,10.160.0.9,/system.slic,my-app_authentication.2.r1q9qq4xe39j17hfomul6ci91,0.003237,81.29,0.0,0.0
2025-06-12T06:32:44.371576,10.160.0.9,/system.slic,my-app_authentication.4.td35vwpaxg117qm1doupp9383,0.003579,81.33,210.0,0.0
2025-06-12T06:32:45.885113,10.160.0.9,/system.slic,my-app_authentication.3.cspimbu7bgktty0t32xjisgmq,0.003492,81.31,84.0,0.0
2025-06-12T06:32:47.408802,10.160.0.9,/system.slic,my-app_authentication.8.u5jsqhrfg0x3lfu05s9j5gtb3,0.003752,79.77,0.0,0.0
2025-06-12T06:32:47.408802,10.160.0.9,/system.slic,my-app_authentication.6.1kqzzs3ue3kbbd406kh8gb38v,0.005419,80.05,0.0,0.0
2025-06-12T06:32:48.933488,10.160.0.9,/system.slic,my-app_authentication.5.td3w7wvubve4v48e4wmy0gvxi,0.003624,78.77,0.0,0.0
2025-06-12T06:32:48.933488,10.160.0.9,/system.slic,my-app_authentication.1.ovyjop9pgzjgf3spqp0udijco,0.00659,80.23,0.0,0.0
2025-06-12T06:32:50.454458,10.160.0.9,/system.slic,my-app_authentication.10.kricfdnk2ar9snjikkpvmm8k1,0.002893,81.64,0.0,0.0
