timestamp,node_ip,container_id,container_name,cpu_cores,memory_mb,rx_bytes_per_sec,tx_bytes_per_sec
2025-06-12T09:44:53.029679,10.160.0.10,/system.slic,my-app_authentication.10.czgcf8ctmyip0po60jf0qzzac,0.007364,89.06,168.0,0.0
2025-06-12T09:44:54.556369,10.160.0.10,/system.slic,my-app_authentication.8.ps2doeep3ayo9zf75jhagczw7,0.002524,83.0,0.0,0.0
2025-06-12T09:44:54.556369,10.160.0.10,/system.slic,my-app_authentication.3.b1no8yh118rat22ohku21sxou,0.002703,87.22,0.0,0.0
2025-06-12T09:44:57.082533,10.160.0.10,/system.slic,my-app_authentication.7.10tjlk6zlunm03mtwkq7dcmfz,0.006981,84.93,0.0,0.0
2025-06-12T09:44:57.082533,10.160.0.10,/system.slic,my-app_authentication.9.0kj2agmiam5t4tb4l1eyrruyf,0.004261,83.0,0.0,0.0
2025-06-12T09:44:58.596795,10.160.0.10,/system.slic,my-app_authentication.4.orb90t7u6w651nm98v9wm54bz,0.002785,83.41,0.0,0.0
2025-06-12T09:44:58.596795,10.160.0.10,/system.slic,my-app_authentication.2.te2jk7otj43ra9zh2v0po8axv,0.003841,85.37,0.0,0.0
2025-06-12T09:45:00.116829,10.160.0.10,/system.slic,my-app_authentication.6.yzl0bbqwi8kzwjexyceay2mqv,0.004025,92.25,84.0,0.0
2025-06-12T09:45:01.633401,10.160.0.10,/system.slic,my-app_authentication.5.rpukeqpnilb3w172i23s98jv6,0.006255,83.12,0.0,0.0
2025-06-12T09:45:01.633401,10.160.0.10,/system.slic,my-app_authentication.1.oaraf21dy3hvpvi29941cft3j,0.005452,83.88,0.0,0.0
2025-06-12T09:45:04.668637,10.160.0.10,/system.slic,my-app_authentication.10.czgcf8ctmyip0po60jf0qzzac,0.00418,89.06,210.0,0.0
2025-06-12T09:45:06.192952,10.160.0.10,/system.slic,my-app_authentication.8.ps2doeep3ayo9zf75jhagczw7,0.00642,83.0,0.0,0.0
2025-06-12T09:45:06.192952,10.160.0.10,/system.slic,my-app_authentication.3.b1no8yh118rat22ohku21sxou,0.00533,87.22,0.0,0.0
