timestamp,node_ip,container_id,container_name,cpu_cores,memory_mb,rx_bytes_per_sec,tx_bytes_per_sec
2025-06-11T18:22:28.763251,10.160.0.10,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,0.003665,285.07,380.0,197.0
2025-06-11T18:22:31.828069,10.160.0.10,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,0.004956,83.64,420.0,0.0
2025-06-11T18:22:31.828069,10.160.0.10,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,0.00567,345.82,504.0,0.0
2025-06-11T18:22:36.396422,10.160.0.10,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,0.007094,201.62,0.0,0.0
2025-06-11T18:22:36.396422,10.160.0.10,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,0.007414,204.86,0.0,0.0
2025-06-11T18:22:37.918077,10.160.0.10,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,0.005988,273.27,0.0,0.0
2025-06-11T18:22:39.437536,10.160.0.10,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,0.003028,100.88,0.0,0.0
2025-06-11T18:22:39.437536,10.160.0.10,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,0.005789,326.7,379.0,66.0
2025-06-11T18:22:40.964112,10.160.0.10,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,0.006276,285.07,379.0,66.0
2025-06-11T18:22:42.484534,10.160.0.10,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,0.003888,143.25,588.0,0.0
2025-06-11T18:22:42.484534,10.160.0.10,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,0.003587,127.75,294.0,0.0
2025-06-11T18:22:44.015016,10.160.0.10,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,0.005988,83.64,210.0,0.0
2025-06-11T18:22:44.015016,10.160.0.10,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,0.005647,345.82,294.0,0.0
2025-06-11T18:22:48.586727,10.160.0.10,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,0.005201,201.62,0.0,0.0
2025-06-11T18:22:48.586727,10.160.0.10,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,0.00693,204.86,0.0,0.0
2025-06-11T18:22:50.106775,10.160.0.10,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,0.003165,273.27,0.0,0.0
2025-06-11T18:22:51.628241,10.160.0.10,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,0.003383,100.88,0.0,0.0
2025-06-11T18:22:51.628241,10.160.0.10,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,0.002989,326.7,0.0,0.0
2025-06-11T18:22:53.159931,10.160.0.10,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,0.00517,285.07,0.0,0.0
2025-06-11T18:22:56.208997,10.160.0.10,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,0.007583,83.64,42.0,0.0
2025-06-11T18:22:56.208997,10.160.0.10,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,0.007986,345.82,42.0,0.0
2025-06-11T18:23:00.777634,10.160.0.10,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,0.004245,201.62,0.0,0.0
2025-06-11T18:23:00.777634,10.160.0.10,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,0.00684,204.86,0.0,0.0
2025-06-11T18:23:02.301733,10.160.0.10,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,0.00298,273.27,0.0,0.0
2025-06-11T18:23:03.822281,10.160.0.10,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,0.004386,100.88,0.0,0.0
