timestamp,node_ip,container_id,container_name,service_name,cpu_cores,memory_usage_mb,memory_working_set_mb,memory_limit_mb,memory_percent,network_rx_bytes_per_sec,network_tx_bytes_per_sec,filesystem_usage_mb,raw_memory_bytes,raw_network_rx_bytes,raw_network_tx_bytes
2025-06-11T12:27:22.707145,10.160.0.9,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,authentication,0.008515,140.766,140.426,0,0,631.0,66.0,4.184,147603456,4783719,7003554
2025-06-11T12:27:22.707145,10.160.0.9,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,authentication,0.00918,126.445,125.965,0,0,462.0,0.0,3.152,132587520,2064999,10590186
2025-06-11T12:27:42.795813,10.160.0.9,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,authentication,0.003147,102.965,102.293,0,0,0.0,0.0,1.824,107966464,1144554,2701810
2025-06-11T12:27:42.795813,10.160.0.9,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,authentication,0.007064,133.988,133.457,0,0,0.0,0.0,3.656,140496896,1154553,4863057
2025-06-11T12:27:52.843805,10.160.0.9,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,authentication,0.003714,165.746,165.164,0,0,379.0,66.0,5.219,173797376,2426075,11403832
2025-06-11T12:28:02.942131,10.160.0.9,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,authentication,0.003586,101.582,100.902,0,0,0.0,0.0,1.766,106516480,1156522,4916978
2025-06-11T12:28:02.942131,10.160.0.9,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,authentication,0.006532,194.84,194.301,0,0,759.0,263.0,7.188,204304384,2789014,20199477
2025-06-11T12:28:13.003460,10.160.0.9,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,authentication,0.004923,84.043,83.551,0,0,84.0,0.0,0.809,88125440,1786191,1153533
2025-06-11T12:28:13.003460,10.160.0.9,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,authentication,0.00352,208.031,207.414,0,0,84.0,0.0,7.66,218136576,1852645,15604752
2025-06-11T12:28:23.042206,10.160.0.9,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,authentication,0.003648,154.785,153.914,0,0,0.0,0.0,5.004,162304000,2767389,14851843
2025-06-11T12:28:43.117023,10.160.0.9,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,authentication,0.010302,141.828,141.488,0,0,875.0,66.0,4.184,148717568,5006297,7141572
2025-06-11T12:28:43.117023,10.160.0.9,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,authentication,0.00584,127.402,126.922,0,0,168.0,0.0,3.152,133591040,2105306,11031306
2025-06-11T12:29:03.196951,10.160.0.9,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,authentication,0.14872,105.984,105.312,0,0,4289.0,233979.0,1.824,111132672,1171419,3234219
2025-06-11T12:29:03.196951,10.160.0.9,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,authentication,0.018888,136.902,136.371,0,0,1892.0,676.0,3.656,143552512,1176260,4869351
2025-06-11T12:29:13.229390,10.160.0.9,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,authentication,0.009164,172.051,171.469,0,0,421.0,108.0,5.219,180408320,2444362,11581607
2025-06-11T12:29:23.379951,10.160.0.9,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,authentication,0.008888,101.602,100.922,0,0,0.0,0.0,1.773,106536960,1207502,4948652
2025-06-11T12:29:23.379951,10.160.0.9,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,authentication,0.196644,203.031,202.488,0,0,380.0,197.0,7.398,212893696,2810147,20501580
2025-06-11T12:29:33.521026,10.160.0.9,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,authentication,0.005222,84.109,83.617,0,0,84.0,0.0,0.816,88195072,1851390,1190829
2025-06-11T12:29:33.521026,10.160.0.9,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,authentication,0.003882,214.266,213.648,0,0,84.0,0.0,7.859,224673792,1922755,16733712
2025-06-11T12:29:43.549640,10.160.0.9,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,authentication,0.016565,164.133,163.262,0,0,42.0,42.0,5.395,172105728,2804088,15159977
2025-06-11T12:30:03.694996,10.160.0.9,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,authentication,0.053118,141.855,141.516,0,0,2978.0,6715.0,4.27,148746240,5091588,7305424
2025-06-11T12:30:03.694996,10.160.0.9,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,authentication,0.012643,128.203,127.723,0,0,294.0,0.0,3.25,134430720,2173846,11395043
2025-06-11T12:30:23.801966,10.160.0.9,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,authentication,0.033296,109.52,108.848,0,0,2301.0,1404.0,2.207,114839552,1243006,4187086
2025-06-11T12:30:23.801966,10.160.0.9,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,authentication,0.063503,136.984,136.453,0,0,2686.0,2840.0,3.695,143638528,1240405,4940946
2025-06-11T12:30:33.838357,10.160.0.9,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,authentication,0.104377,183.594,183.012,0,0,74.0,35770.0,6.098,192512000,2459143,12219723
2025-06-11T12:30:43.923729,10.160.0.9,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,authentication,0.006858,101.598,100.918,0,0,0.0,0.0,1.777,106532864,1254468,4977842
2025-06-11T12:30:43.923729,10.160.0.9,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,authentication,0.008226,214.047,213.504,0,0,379.0,66.0,7.578,224444416,2823740,20989659
2025-06-11T12:30:53.981873,10.160.0.9,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,authentication,0.199853,84.105,83.613,0,0,15458.0,9618.0,0.82,88190976,1928511,1235781
2025-06-11T12:30:53.981873,10.160.0.9,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,authentication,0.079516,224.07,223.453,0,0,11039.0,2660.0,8.242,234954752,1995979,17892526
2025-06-11T12:31:04.002930,10.160.0.9,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,authentication,0.014471,180.785,179.914,0,0,0.0,0.0,5.426,189566976,2818307,16044774
2025-06-11T12:31:24.063091,10.160.0.9,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,authentication,0.005866,141.867,141.527,0,0,1077.0,132.0,4.285,148758528,5186150,7511229
2025-06-11T12:31:24.063091,10.160.0.9,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,authentication,0.012768,128.219,127.738,0,0,336.0,0.0,3.34,134447104,2259527,11439881
2025-06-11T12:31:44.120805,10.160.0.9,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,authentication,0.015342,112.094,111.422,0,0,978.0,140.0,2.227,117538816,1302430,4241788
2025-06-11T12:31:44.120805,10.160.0.9,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,authentication,0.003877,136.027,135.496,0,0,74.0,0.0,3.719,142635008,1308940,4997873
2025-06-11T12:31:54.152727,10.160.0.9,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,authentication,0.035919,190.5,189.918,0,0,2819.0,9598.0,6.473,199753728,2523428,12750227
2025-06-11T12:32:04.233736,10.160.0.9,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,authentication,0.003736,101.598,100.918,0,0,0.0,0.0,1.789,106532864,1340407,5031230
2025-06-11T12:32:04.233736,10.160.0.9,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,authentication,0.011313,233.711,233.168,0,0,379.0,66.0,9.078,245063680,2840588,22014572
2025-06-11T12:32:14.288392,10.160.0.9,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,authentication,0.004327,84.121,83.629,0,0,84.0,0.0,0.84,88207360,1988081,1269345
2025-06-11T12:32:14.288392,10.160.0.9,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,authentication,0.021592,228.289,227.672,0,0,42.0,0.0,8.359,239378432,2067496,19063257
2025-06-11T12:32:24.371905,10.160.0.9,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,authentication,0.010179,193.945,193.074,0,0,0.0,74.0,7.125,203366400,2837042,16770441
2025-06-11T12:32:44.435771,10.160.0.9,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,authentication,0.009683,141.867,141.527,0,0,853.0,184.0,4.293,148758528,5287853,7718611
2025-06-11T12:32:44.435771,10.160.0.9,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,authentication,0.004764,128.254,127.773,0,0,294.0,0.0,3.348,134483968,2344691,11484173
