timestamp,node_ip,container_id,container_name,service_name,cpu_cores,memory_usage_mb,memory_working_set_mb,memory_limit_mb,memory_percent,network_rx_bytes_per_sec,network_tx_bytes_per_sec,filesystem_usage_mb,raw_memory_bytes,raw_network_rx_bytes,raw_network_tx_bytes
2025-06-11T12:27:22.707145,10.160.0.22,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,authentication,0.00465,154.785,153.914,0,0,0.0,0.0,5.004,162304000,2758095,14848573
2025-06-11T12:27:32.749008,10.160.0.22,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,authentication,0.005272,140.766,140.426,0,0,673.0,66.0,4.184,147603456,4786453,7004054
2025-06-11T12:27:32.749008,10.160.0.22,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,authentication,0.004771,126.445,125.965,0,0,168.0,0.0,3.152,132587520,2066385,10590186
2025-06-11T12:27:42.795813,10.160.0.22,/system.slic,my-app_authentication.5.zx8tqpir60xozsgfuq6wrv2qj,authentication,0.003896,101.582,100.902,0,0,0.0,0.0,1.766,106516480,1156522,4916978
2025-06-11T12:27:42.795813,10.160.0.22,/system.slic,my-app_authentication.6.airz0zc6ks9u0xb2xd5d59t8h,authentication,0.005508,194.84,194.301,0,0,380.0,197.0,7.188,204304384,2785559,20198343
2025-06-11T12:27:52.843805,10.160.0.22,/system.slic,my-app_authentication.9.z8lzgogunavzgjw9seaz63kiy,authentication,0.003714,165.746,165.164,0,0,379.0,66.0,5.219,173797376,2426075,11403832
2025-06-11T12:28:02.942131,10.160.0.22,/system.slic,my-app_authentication.2.wb9kwvpsesk4z2uzydg5rs2ql,authentication,0.00367,102.965,102.293,0,0,0.0,0.0,1.824,107966464,1144554,2701810
2025-06-11T12:28:02.942131,10.160.0.22,/system.slic,my-app_authentication.10.mdj0vvly11q2wiw11ugfge3oh,authentication,0.004085,133.988,133.457,0,0,0.0,0.0,3.656,140496896,1154553,4863057
2025-06-11T12:28:33.080975,10.160.0.22,/system.slic,my-app_authentication.8.4paohu71ydp3tyj4zydu70xp2,authentication,0.055063,84.062,83.57,0,0,3867.0,2340.0,0.809,88145920,1802713,1162887
2025-06-11T12:28:33.080975,10.160.0.22,/system.slic,my-app_authentication.3.jyv3hw4x5prw88r7v7wv5cfnv,authentication,0.014494,210.184,209.566,0,0,1744.0,420.0,7.66,220393472,1869290,15940944
2025-06-11T12:28:43.117023,10.160.0.22,/system.slic,my-app_authentication.1.0s6tss6vhukg3ynb9zd03t002,authentication,0.00741,158.613,157.742,0,0,148.0,148.0,5.004,166318080,2791792,15022713
2025-06-11T12:28:53.158899,10.160.0.22,/system.slic,my-app_authentication.4.u40zk557d19cghmq4pothvthi,authentication,0.010992,141.828,141.488,0,0,1052.0,1100.0,4.184,148717568,5011379,7144899
2025-06-11T12:28:53.158899,10.160.0.22,/system.slic,my-app_authentication.7.en51jsn7h57nuwkxbzc4z5isb,authentication,0.008402,127.402,126.922,0,0,210.0,0.0,3.152,133591040,2108005,11031774
